customer_id,age,gender,region,signup_days_ago,lifetime_value,loyalty_tier
C03772,32,Female,Southeast,1238,546.86,Silver
C03773,28,Male,Midwest,221,831.35,Gold
C03774,28,Male,Northeast,1785,152.09,Bronze
C03775,18,Male,West,516,355.98,Silver
C03776,43,Male,West,662,292.26,Bronze
C03777,18,Female,Southwest,750,675.33,Silver
C03778,23,Female,Northeast,413,695.22,Silver
C03779,18,Male,Northeast,841,291.12,Bronze
C03780,36,Male,West,375,62.42,Bronze
C03781,36,Male,West,502,1214.02,Gold
C03782,34,Female,Southwest,705,403.59,Silver
C03783,25,Male,Northeast,32,141.52,Bronze
C03784,23,Female,Midwest,1103,352.8,Silver
C03785,43,Male,Midwest,954,62.8,Bronze
C03786,31,Male,Northeast,905,632.59,Silver
C03787,41,Female,Midwest,1557,65.1,Bronze
C03788,27,Female,West,1013,200.59,Bronze
C03789,40,Male,Northeast,1264,304.91,Silver
C03790,53,Female,Southeast,1002,623.25,Silver
C03791,45,Female,West,1581,269.32,Bronze
C03792,33,Female,Midwest,1733,433.32,Silver
C03793,41,Female,Southwest,1336,238.57,Bronze
C03794,35,Female,Southeast,408,237.71,Bronze
C03795,38,Other,Southeast,1379,264.26,Bronze
C03796,34,Male,Southwest,1351,206.41,Bronze
C03797,36,Female,Southwest,1750,53.63,Bronze
C03798,40,Male,Northeast,167,122.55,Bronze
C03799,26,Male,West,154,305.0,Silver
C03800,25,Male,Northeast,963,195.55,Bronze
C03801,21,Male,Northeast,1445,212.68,Bronze
C03802,18,Female,Southeast,1455,182.91,Bronze
C03803,23,Female,Southeast,509,112.48,Bronze
C03804,39,Female,West,1454,156.99,Bronze
C03805,27,Male,West,599,185.65,Bronze
C03806,44,Male,Southwest,1415,245.83,Bronze
C03807,38,Female,West,95,348.64,Silver
C03808,18,Male,Southeast,1481,207.99,Bronze
C03809,45,Female,West,881,96.86,Bronze
C03810,47,Female,Southwest,1767,69.53,Bronze
C03811,26,Female,West,1574,2534.35,Gold
C03812,43,Female,West,461,88.51,Bronze
C03813,27,Female,Southwest,1158,153.43,Bronze
C03814,39,Male,Northeast,1142,389.67,Silver
C03815,22,Female,West,630,338.58,Silver
C03816,18,Male,Southwest,885,391.03,Silver
C03817,33,Male,Southwest,35,164.28,Bronze
C03818,36,Male,Northeast,187,303.29,Silver
C03819,33,Female,Midwest,1432,258.58,Bronze
C03820,23,Male,West,359,184.76,Bronze
C03821,33,Male,Southeast,1156,305.17,Silver
C03822,41,Male,West,252,632.59,Silver
C03823,37,Female,Southeast,431,239.85,Bronze
C03824,40,Female,Southeast,1736,241.29,Bronze
C03825,29,Female,Midwest,574,639.92,Silver
C03826,52,Female,Midwest,538,581.28,Silver
C03827,23,Male,Midwest,1746,1017.95,Gold
C03828,43,Male,Midwest,213,50.37,Bronze
C03829,52,Female,Southeast,944,552.58,Silver
C03830,43,Male,Northeast,1140,420.49,Silver
C03831,35,Male,Northeast,610,110.27,Bronze
C03832,31,Male,Northeast,1433,306.87,Silver
C03833,50,Female,Midwest,567,630.18,Silver
C03834,20,Male,West,1466,116.02,Bronze
C03835,26,Female,Northeast,547,364.42,Silver
C03836,33,Male,Northeast,797,536.05,Silver
C03837,52,Female,West,1747,93.32,Bronze
C03838,42,Male,Southeast,324,215.28,Bronze
C03839,26,Male,Southwest,1044,320.82,Silver
C03840,34,Male,West,289,119.52,Bronze
C03841,30,Female,Southeast,1437,110.91,Bronze
C03842,29,Male,Southeast,855,216.69,Bronze
C03843,49,Female,Midwest,1357,503.45,Silver
C03844,21,Female,Northeast,345,436.75,Silver
C03845,57,Female,Northeast,775,112.7,Bronze
C03846,47,Male,Northeast,748,440.08,Silver
C03847,51,Male,West,1130,115.31,Bronze
C03848,32,Male,Midwest,709,57.45,Bronze
C03849,36,Female,Northeast,883,175.84,Bronze
C03850,20,Female,West,1432,672.28,Silver
C03851,31,Female,Midwest,490,441.58,Silver
C03852,43,Female,Midwest,1109,244.35,Bronze
C03853,53,Male,Northeast,836,168.17,Bronze
C03854,24,Male,Midwest,1134,172.3,Bronze
C03855,33,Female,Southwest,1732,269.86,Bronze
C03856,36,Male,Northeast,1229,93.54,Bronze
C03857,21,Male,Southeast,822,178.88,Bronze
C03858,45,Female,Southeast,959,201.54,Bronze
C03859,29,Male,Southeast,1436,72.53,Bronze
C03860,35,Female,Southeast,178,115.05,Bronze
C03861,32,Female,West,797,354.06,Silver
C03862,28,Female,Southwest,1334,246.8,Bronze
C03863,37,Male,Northeast,374,185.33,Bronze
C03864,35,Male,Midwest,1462,107.74,Bronze
C03865,33,Female,West,1771,1011.47,Gold
C03866,29,Male,Midwest,1003,115.1,Bronze
C03867,41,Male,Midwest,951,306.87,Silver
C03868,57,Male,Northeast,59,157.74,Bronze
C03869,39,Male,Midwest,759,252.81,Bronze
C03870,49,Male,Southeast,1475,369.39,Silver
C03871,21,Female,West,1011,71.29,Bronze
C03872,39,Male,West,260,243.24,Bronze
C03873,24,Male,Northeast,1412,714.55,Silver
C03874,20,Female,Northeast,1215,1194.34,Gold
C03875,29,Other,Southwest,758,217.67,Bronze
C03876,52,Male,Midwest,1281,254.05,Bronze
C03877,49,Male,Southwest,1274,1790.41,Gold
C03878,40,Female,Northeast,775,679.55,Silver
C03879,19,Female,Midwest,1126,140.39,Bronze
C03880,35,Female,Midwest,428,140.18,Bronze
C03881,41,Female,Southwest,124,578.76,Silver
C03882,40,Male,Northeast,504,98.5,Bronze
C03883,18,Female,Southeast,1148,651.29,Silver
C03884,27,Male,Southeast,1808,330.59,Silver
C03885,37,Female,Southwest,804,389.92,Silver
C03886,44,Female,Southwest,1177,194.21,Bronze
C03887,18,Female,Southwest,829,138.82,Bronze
C03888,36,Male,Southwest,1553,912.14,Gold
C03889,39,Male,Northeast,973,195.97,Bronze
C03890,48,Female,Northeast,1052,169.04,Bronze
C03891,46,Female,Northeast,650,227.67,Bronze
C03892,44,Female,Southeast,889,291.12,Bronze
C03893,28,Male,West,993,96.76,Bronze
C03894,18,Male,Southwest,1101,147.17,Bronze
C03895,33,Female,Northeast,842,140.3,Bronze
C03896,50,Male,West,124,523.61,Silver
C03897,54,Female,Southwest,1530,110.24,Bronze
C03898,46,Male,Midwest,62,50.39,Bronze
C03899,43,Female,Northeast,1171,41.66,Bronze
C03900,42,Female,Midwest,1697,65.15,Bronze
C03901,31,Female,Southeast,1304,833.29,Gold
C03902,36,Male,Midwest,1356,248.29,Bronze
C03903,58,Female,Midwest,151,384.18,Silver
C03904,26,Male,Northeast,247,396.56,Silver
C03905,57,Female,Southwest,1106,257.38,Bronze
C03906,34,Male,Midwest,1179,228.77,Bronze
C03907,53,Male,Midwest,1212,626.45,Silver
C03908,21,Male,Southwest,1724,279.05,Bronze
C03909,45,Male,Northeast,824,861.94,Gold
C03910,29,Female,Northeast,1654,427.84,Silver
C03911,21,Male,West,205,140.33,Bronze
C03912,40,Female,Southeast,321,156.43,Bronze
C03913,50,Other,West,1212,127.14,Bronze
C03914,27,Male,Southeast,520,732.01,Silver
C03915,20,Female,Northeast,790,169.94,Bronze
C03916,36,Male,Midwest,1410,119.27,Bronze
C03917,36,Male,Northeast,663,326.29,Silver
C03918,44,Male,West,1290,224.2,Bronze
C03919,49,Female,West,1481,318.97,Silver
C03920,37,Male,Southwest,154,1340.55,Gold
C03921,60,Female,West,1368,556.55,Silver
C03922,40,Female,Northeast,1332,250.71,Bronze
C03923,33,Female,West,633,68.88,Bronze
C03924,18,Male,West,967,156.03,Bronze
C03925,34,Female,West,1158,464.03,Silver
C03926,33,Female,West,1095,85.29,Bronze
C03927,49,Female,Midwest,1450,1680.54,Gold
C03928,43,Female,Midwest,1694,247.89,Bronze
C03929,23,Female,West,1513,255.69,Bronze
C03930,40,Male,Southeast,520,134.29,Bronze
C03931,46,Male,Northeast,594,382.63,Silver
C03932,56,Male,West,197,86.3,Bronze
C03933,48,Male,Southeast,1655,1717.12,Gold
C03934,47,Male,Northeast,788,800.8,Gold
C03935,38,Male,Northeast,1227,593.4,Silver
C03936,42,Male,West,1425,70.01,Bronze
C03937,52,Other,Southeast,1652,294.38,Bronze
C03938,22,Male,West,1203,726.46,Silver
C03939,33,Female,Southeast,278,417.3,Silver
C03940,28,Female,Midwest,1680,99.3,Bronze
C03941,42,Female,Southeast,209,136.31,Bronze
C03942,52,Female,West,1173,162.92,Bronze
C03943,30,Male,Southeast,57,142.15,Bronze
C03944,18,Male,Southwest,146,968.65,Gold
C03945,33,Male,Southwest,732,43.43,Bronze
C03946,48,Male,West,686,441.57,Silver
C03947,44,Female,Southwest,861,76.47,Bronze
C03948,43,Female,Midwest,291,103.01,Bronze
C03949,34,Male,Midwest,1707,40.09,Bronze
C03950,22,Male,West,655,149.28,Bronze
C03951,44,Male,West,814,953.04,Gold
C03952,27,Male,Southwest,1091,310.55,Silver
C03953,64,Female,West,226,83.22,Bronze
C03954,44,Male,Southwest,1578,611.21,Silver
C03955,31,Female,Southeast,1677,741.13,Silver
C03956,30,Male,West,1490,268.71,Bronze
C03957,36,Male,West,1702,1527.33,Gold
C03958,35,Female,West,713,512.55,Silver
C03959,51,Female,Southeast,1692,452.32,Silver
C03960,40,Other,West,903,118.74,Bronze
C03961,29,Female,Southwest,1463,430.38,Silver
C03962,60,Male,Northeast,362,297.41,Bronze
C03963,38,Male,West,1584,390.66,Silver
C03964,47,Female,Southeast,1518,132.14,Bronze
C03965,30,Female,Southwest,749,274.59,Bronze
C03966,42,Female,Midwest,1211,117.31,Bronze
C03967,41,Male,Southeast,1213,35.43,Bronze
C03968,18,Other,Southeast,1387,600.93,Silver
C03969,62,Male,West,1805,63.3,Bronze
C03970,53,Female,Northeast,1429,269.47,Bronze
C03971,33,Female,West,108,330.2,Silver
C03972,24,Male,Southwest,226,328.29,Silver
C03973,42,Female,Southwest,1173,189.66,Bronze
C03974,39,Male,Northeast,1813,312.34,Silver
C03975,42,Other,Southwest,1704,373.86,Silver
C03976,40,Male,West,255,474.12,Silver
C03977,44,Female,Northeast,624,1164.56,Gold
C03978,55,Male,Northeast,1463,302.11,Silver
C03979,44,Female,Northeast,1591,259.21,Bronze
C03980,25,Female,West,1693,108.2,Bronze
C03981,54,Male,Northeast,942,362.26,Silver
C03982,57,Male,Southeast,764,446.15,Silver
C03983,75,Female,West,1392,205.8,Bronze
C03984,24,Male,Midwest,1609,399.48,Silver
C03985,40,Female,West,1649,188.06,Bronze
C03986,18,Male,West,948,447.6,Silver
C03987,44,Female,Northeast,566,556.32,Silver
C03988,31,Male,Southwest,249,549.37,Silver
C03989,61,Male,Southeast,322,272.07,Bronze
C03990,28,Male,Midwest,1257,95.97,Bronze
C03991,18,Male,West,1758,141.07,Bronze
C03992,32,Male,Northeast,1567,418.07,Silver
C03993,18,Female,Southwest,231,2217.05,Gold
C03994,47,Female,Midwest,61,180.07,Bronze
C03995,18,Female,Northeast,1142,368.8,Silver
C03996,38,Female,Southwest,1255,148.35,Bronze
C03997,18,Male,Midwest,1743,101.84,Bronze
C03998,34,Female,West,1758,133.13,Bronze
C03999,57,Male,Midwest,1725,37.55,Bronze
C04000,42,Female,West,1346,827.24,Gold
C04001,27,Male,Northeast,745,32.88,Bronze
C04002,37,Male,Southeast,782,192.97,Bronze
C04003,38,Male,Midwest,1046,84.75,Bronze
C04004,43,Female,Northeast,144,110.39,Bronze
C04005,21,Male,West,751,844.61,Gold
C04006,45,Female,Southeast,1275,293.23,Bronze
C04007,18,Male,Southeast,211,102.63,Bronze
C04008,30,Female,Northeast,800,143.95,Bronze
C04009,32,Female,West,498,122.86,Bronze
C04010,45,Male,West,455,235.29,Bronze
C04011,38,Female,Southeast,1605,285.89,Bronze
C04012,21,Female,Midwest,863,1347.51,Gold
C04013,26,Female,Southeast,1113,43.61,Bronze
C04014,40,Female,West,514,237.14,Bronze
C04015,37,Female,Northeast,40,184.19,Bronze
C04016,31,Female,Midwest,1685,573.58,Silver
C04017,32,Male,West,1438,336.75,Silver
C04018,46,Female,Southwest,1463,416.27,Silver
C04019,31,Male,Southeast,71,333.81,Silver
C04020,36,Male,West,1755,105.76,Bronze
C04021,64,Female,Midwest,152,727.88,Silver
C04022,20,Male,Southwest,730,502.03,Silver
C04023,18,Male,Southeast,281,557.79,Silver
C04024,47,Female,Southeast,1002,763.3,Silver
C04025,29,Female,Southwest,633,356.35,Silver
C04026,34,Female,Northeast,1537,927.87,Gold
C04027,28,Female,Northeast,242,343.74,Silver
C04028,34,Female,Northeast,1767,200.91,Bronze
C04029,57,Male,West,297,243.24,Bronze
C04030,47,Male,Northeast,1035,239.5,Bronze
C04031,48,Female,Southwest,1720,153.32,Bronze
C04032,21,Male,Midwest,736,1062.84,Gold
C04033,24,Female,Northeast,569,319.47,Silver
C04034,18,Female,Southeast,735,266.47,Bronze
C04035,28,Male,Northeast,1040,347.04,Silver
C04036,49,Female,West,1788,3575.53,Gold
C04037,44,Female,West,648,88.36,Bronze
C04038,35,Male,Midwest,1714,114.37,Bronze
C04039,37,Other,Northeast,1188,70.63,Bronze
C04040,29,Female,West,527,198.47,Bronze
C04041,40,Male,West,1050,305.2,Silver
C04042,47,Female,West,1660,160.97,Bronze
C04043,18,Female,West,811,150.54,Bronze
C04044,41,Female,Northeast,155,278.15,Bronze
C04045,49,Female,Southwest,1412,155.73,Bronze
C04046,33,Female,Southeast,1556,323.49,Silver
C04047,46,Male,Northeast,870,667.01,Silver
C04048,71,Female,West,1012,450.04,Silver
C04049,36,Female,Southwest,1371,540.73,Silver
C04050,42,Male,West,41,650.23,Silver
C04051,29,Male,Southeast,1530,315.62,Silver
C04052,40,Other,Southeast,1347,212.14,Bronze
C04053,43,Female,Midwest,1493,122.12,Bronze
C04054,40,Female,Southwest,545,172.08,Bronze
C04055,25,Female,Northeast,1444,152.73,Bronze
C04056,40,Female,West,345,472.72,Silver
C04057,55,Female,Southeast,1733,334.32,Silver
C04058,43,Female,West,1061,458.1,Silver
C04059,49,Male,Southwest,1561,86.12,Bronze
C04060,35,Female,Midwest,1177,887.65,Gold
C04061,46,Female,Southeast,1425,166.62,Bronze
C04062,41,Female,West,343,90.92,Bronze
C04063,26,Female,Midwest,1238,164.8,Bronze
C04064,41,Female,West,576,2287.9,Gold
C04065,26,Male,West,1638,172.61,Bronze
C04066,30,Male,Northeast,1578,182.62,Bronze
C04067,40,Male,West,68,205.84,Bronze
C04068,41,Male,Northeast,1137,214.06,Bronze
C04069,23,Other,Southwest,1074,121.11,Bronze
C04070,50,Male,Southeast,282,278.35,Bronze
C04071,44,Male,West,332,644.22,Silver
C04072,29,Female,Southeast,1008,324.69,Silver
C04073,19,Female,Southeast,287,90.01,Bronze
C04074,36,Male,Southeast,1029,179.48,Bronze
C04075,32,Female,West,571,148.95,Bronze
C04076,39,Female,Midwest,669,256.63,Bronze
C04077,33,Male,Southwest,581,810.3,Gold
C04078,18,Male,Southeast,490,214.01,Bronze
C04079,33,Female,West,1662,226.03,Bronze
C04080,34,Female,West,253,1211.82,Gold
C04081,45,Female,Northeast,121,538.39,Silver
C04082,29,Male,Southeast,309,410.21,Silver
C04083,58,Male,Midwest,1223,1425.56,Gold
C04084,18,Female,Southeast,1787,380.25,Silver
C04085,53,Male,Southeast,1682,40.94,Bronze
C04086,35,Male,West,277,517.7,Silver
C04087,48,Female,Northeast,1414,58.39,Bronze
C04088,38,Male,West,1402,367.53,Silver
C04089,51,Female,Southwest,895,52.33,Bronze
C04090,33,Female,Midwest,1488,160.75,Bronze
C04091,24,Male,West,1459,176.37,Bronze
C04092,55,Female,Northeast,1654,122.35,Bronze
C04093,36,Male,Southwest,107,178.76,Bronze
C04094,40,Female,Southeast,487,619.74,Silver
C04095,52,Male,West,615,128.69,Bronze
C04096,25,Male,Southwest,1445,399.67,Silver
C04097,45,Female,Midwest,1067,102.61,Bronze
C04098,30,Male,West,74,206.32,Bronze
C04099,36,Female,Midwest,67,327.49,Silver
C04100,38,Male,Northeast,445,99.8,Bronze
C04101,19,Male,West,274,75.15,Bronze
C04102,28,Female,Northeast,1115,380.96,Silver
C04103,54,Male,West,522,672.35,Silver
C04104,48,Male,Northeast,1661,227.89,Bronze
C04105,37,Female,Southwest,352,162.13,Bronze
C04106,40,Female,Northeast,1305,281.49,Bronze
C04107,34,Female,Midwest,497,257.22,Bronze
C04108,54,Other,Midwest,1114,304.48,Silver
C04109,35,Male,Midwest,1172,25.14,Bronze
C04110,40,Female,Southeast,116,93.49,Bronze
C04111,51,Male,Midwest,1648,114.35,Bronze
C04112,28,Female,Southeast,109,280.28,Bronze
C04113,56,Male,Midwest,257,289.25,Bronze
C04114,19,Other,Southeast,512,433.79,Silver
C04115,57,Female,Midwest,652,308.53,Silver
C04116,33,Female,Southeast,1363,75.89,Bronze
C04117,35,Female,Southwest,1636,899.92,Gold
C04118,18,Female,Midwest,977,768.72,Silver
C04119,32,Female,Northeast,514,78.86,Bronze
C04120,25,Male,Midwest,869,330.11,Silver
C04121,30,Male,Southwest,54,143.18,Bronze
C04122,36,Male,Northeast,1255,277.27,Bronze
C04123,49,Male,West,1278,631.43,Silver
C04124,40,Female,Midwest,808,1664.19,Gold
C04125,41,Female,Northeast,1563,481.14,Silver
C04126,24,Female,West,960,319.08,Silver
C04127,27,Other,Southeast,824,180.22,Bronze
C04128,59,Female,Southeast,1682,288.28,Bronze
C04129,29,Male,West,1632,831.97,Gold
C04130,57,Male,West,1612,235.04,Bronze
C04131,35,Male,Southwest,782,110.22,Bronze
C04132,38,Male,West,1743,56.96,Bronze
C04133,50,Female,West,1573,388.29,Silver
C04134,53,Female,West,1236,305.69,Silver
C04135,36,Female,Northeast,1130,136.82,Bronze
C04136,33,Female,West,455,616.1,Silver
C04137,37,Female,West,1120,167.4,Bronze
C04138,42,Male,Northeast,689,216.77,Bronze
C04139,48,Female,Midwest,1547,241.05,Bronze
C04140,38,Male,Northeast,714,178.42,Bronze
C04141,45,Male,West,576,302.56,Silver
C04142,57,Male,Midwest,1130,689.77,Silver
C04143,42,Female,Southwest,945,87.51,Bronze
C04144,41,Male,Northeast,1750,379.81,Silver
C04145,19,Male,West,84,285.7,Bronze
C04146,18,Female,Northeast,1659,281.01,Bronze
C04147,42,Female,West,1526,536.28,Silver
C04148,36,Male,West,1709,255.79,Bronze
C04149,31,Male,West,1300,376.99,Silver
C04150,40,Female,West,1492,466.04,Silver
C04151,37,Male,Southwest,1765,155.41,Bronze
C04152,51,Female,Northeast,1801,320.3,Silver
C04153,39,Female,Southeast,343,195.25,Bronze
C04154,29,Male,West,1373,217.15,Bronze
C04155,49,Male,Midwest,249,183.12,Bronze
C04156,35,Male,Northeast,1424,373.89,Silver
C04157,44,Male,Midwest,1269,263.35,Bronze
C04158,32,Male,Southeast,78,349.01,Silver
C04159,30,Female,Southeast,492,240.86,Bronze
C04160,39,Male,West,147,57.76,Bronze
C04161,38,Female,Southeast,111,251.7,Bronze
C04162,43,Female,Northeast,1316,259.09,Bronze
C04163,34,Male,Northeast,1642,304.4,Silver
C04164,18,Male,Southwest,1776,143.4,Bronze
C04165,32,Male,Southwest,525,83.44,Bronze
C04166,47,Male,West,663,429.3,Silver
C04167,34,Female,Southeast,866,191.28,Bronze
C04168,35,Male,Southwest,631,285.47,Bronze
C04169,49,Female,West,799,189.94,Bronze
C04170,29,Male,West,702,243.36,Bronze
C04171,19,Male,West,205,163.31,Bronze
C04172,36,Female,Southeast,834,102.38,Bronze
C04173,32,Female,Midwest,1142,374.79,Silver
C04174,26,Male,Northeast,668,142.19,Bronze
C04175,35,Male,Southeast,1412,283.6,Bronze
C04176,43,Female,West,1339,354.04,Silver
C04177,37,Male,Southwest,326,144.3,Bronze
C04178,41,Male,West,1313,82.81,Bronze
C04179,59,Female,Midwest,504,2172.16,Gold
C04180,33,Female,Northeast,1809,152.17,Bronze
C04181,41,Female,Northeast,1676,428.84,Silver
C04182,31,Female,Southeast,565,1401.81,Gold
C04183,27,Female,Midwest,1615,498.16,Silver
C04184,30,Female,West,1090,186.72,Bronze
C04185,32,Female,Northeast,1234,230.35,Bronze
C04186,42,Female,Southwest,1818,115.66,Bronze
C04187,66,Female,Southeast,54,541.06,Silver
C04188,29,Male,West,378,407.34,Silver
C04189,33,Male,Midwest,666,154.01,Bronze
C04190,37,Female,Northeast,1596,95.78,Bronze
C04191,42,Female,West,1802,74.51,Bronze
C04192,41,Male,West,256,594.58,Silver
C04193,53,Female,Midwest,1401,272.69,Bronze
C04194,18,Male,Midwest,67,296.93,Bronze
C04195,18,Female,Northeast,1436,116.67,Bronze
C04196,32,Female,West,599,65.55,Bronze
C04197,51,Female,Southwest,265,581.93,Silver
C04198,19,Male,Northeast,1234,254.13,Bronze
C04199,18,Female,Southeast,143,553.64,Silver
C04200,44,Male,Southwest,335,172.89,Bronze
C04201,40,Male,Southeast,161,197.72,Bronze
C04202,24,Male,West,377,464.97,Silver
C04203,26,Female,Midwest,1233,473.01,Silver
C04204,26,Male,Midwest,444,501.6,Silver
C04205,39,Male,Southeast,1012,187.6,Bronze
C04206,30,Female,Southeast,1643,425.43,Silver
C04207,43,Female,Northeast,761,663.94,Silver
C04208,18,Female,West,683,222.67,Bronze
C04209,27,Female,West,414,154.14,Bronze
C04210,24,Male,West,541,819.32,Gold
C04211,34,Female,West,1096,135.77,Bronze
C04212,31,Female,Southeast,1533,431.18,Silver
C04213,47,Male,Northeast,1171,232.16,Bronze
C04214,18,Male,West,1624,46.65,Bronze
C04215,38,Male,Midwest,90,675.69,Silver
C04216,44,Male,Southeast,582,20.45,Bronze
C04217,60,Female,Northeast,217,41.03,Bronze
C04218,32,Female,Northeast,482,393.31,Silver
C04219,41,Female,Southeast,876,393.22,Silver
C04220,18,Female,West,216,137.85,Bronze
C04221,18,Male,Southwest,967,279.51,Bronze
C04222,48,Female,Southwest,1517,25.07,Bronze
C04223,37,Male,Southwest,1793,462.33,Silver
C04224,52,Other,Southwest,193,306.36,Silver
C04225,21,Male,Midwest,1477,234.84,Bronze
C04226,44,Female,Northeast,131,249.33,Bronze
C04227,60,Male,West,1320,381.43,Silver
C04228,43,Male,Northeast,1689,238.41,Bronze
C04229,41,Male,Southeast,1206,45.3,Bronze
C04230,38,Female,Southeast,1482,1766.4,Gold
C04231,19,Female,Midwest,720,721.06,Silver
C04232,54,Male,Southeast,1480,76.98,Bronze
C04233,30,Female,Northeast,607,179.36,Bronze
C04234,44,Female,Midwest,640,197.86,Bronze
C04235,19,Female,Southwest,565,646.11,Silver
C04236,23,Female,Midwest,1386,35.05,Bronze
C04237,55,Male,Southwest,790,156.16,Bronze
C04238,33,Male,Northeast,1730,50.17,Bronze
C04239,55,Female,Northeast,925,189.32,Bronze
C04240,37,Female,Midwest,1493,159.93,Bronze
C04241,18,Other,Midwest,1659,262.89,Bronze
C04242,48,Female,West,1000,141.97,Bronze
C04243,30,Male,West,153,124.47,Bronze
C04244,46,Female,West,1355,427.39,Silver
C04245,38,Male,Southwest,697,368.41,Silver
C04246,19,Other,Southeast,378,401.92,Silver
C04247,39,Male,Northeast,278,208.68,Bronze
C04248,64,Female,Midwest,1324,146.27,Bronze
C04249,43,Female,Northeast,1482,219.87,Bronze
C04250,37,Male,Southeast,1623,384.15,Silver
C04251,50,Male,Northeast,736,34.5,Bronze
C04252,40,Female,Southeast,742,348.87,Silver
C04253,40,Female,Northeast,1637,323.18,Silver
C04254,24,Male,Northeast,1036,258.77,Bronze
C04255,40,Female,West,276,213.92,Bronze
C04256,50,Female,West,510,24.3,Bronze
C04257,27,Male,West,127,164.7,Bronze
C04258,55,Male,West,358,1224.75,Gold
C04259,36,Female,Northeast,1646,247.55,Bronze
C04260,27,Female,Southeast,1478,185.57,Bronze
C04261,49,Female,Northeast,1630,248.44,Bronze
C04262,34,Female,West,1477,336.73,Silver
C04263,47,Male,West,1058,442.72,Silver
C04264,34,Male,Northeast,488,199.14,Bronze
C04265,37,Male,Southeast,825,358.68,Silver
C04266,43,Male,Southwest,622,1106.53,Gold
C04267,41,Female,Midwest,527,605.24,Silver
C04268,18,Female,West,116,2010.76,Gold
C04269,24,Male,Southeast,431,135.49,Bronze
C04270,49,Male,Northeast,1346,1106.07,Gold
C04271,36,Female,West,1334,120.11,Bronze
C04272,31,Female,West,226,336.37,Silver
C04273,21,Female,West,793,473.06,Silver
C04274,25,Female,Midwest,1136,154.52,Bronze
C04275,18,Female,Midwest,56,264.85,Bronze
C04276,36,Female,West,1747,555.25,Silver
C04277,30,Male,Southeast,164,129.12,Bronze
C04278,26,Male,Southeast,1143,1099.32,Gold
C04279,37,Male,Southwest,235,70.38,Bronze
C04280,42,Female,Southeast,1080,1402.09,Gold
C04281,63,Female,Midwest,1431,602.56,Silver
C04282,19,Female,West,1624,225.71,Bronze
C04283,51,Male,Southwest,1637,170.31,Bronze
C04284,49,Male,Midwest,1468,155.04,Bronze
C04285,28,Male,Midwest,1280,216.54,Bronze
C04286,40,Male,West,632,234.24,Bronze
C04287,32,Female,West,1121,757.26,Silver
C04288,40,Female,West,391,1439.12,Gold
C04289,56,Female,Midwest,1313,292.79,Bronze
C04290,45,Female,Southeast,687,114.31,Bronze
C04291,44,Female,West,1116,149.73,Bronze
C04292,32,Female,Southwest,1001,207.52,Bronze
C04293,20,Male,Southwest,1745,96.82,Bronze
C04294,35,Female,Northeast,1009,84.69,Bronze
C04295,52,Female,Midwest,1676,1615.52,Gold
C04296,19,Female,Midwest,1756,321.29,Silver
C04297,25,Male,Southwest,970,115.61,Bronze
C04298,39,Male,West,937,510.27,Silver
C04299,26,Male,Southeast,1445,84.73,Bronze
C04300,28,Female,Northeast,275,91.25,Bronze
C04301,32,Male,Midwest,307,118.78,Bronze
C04302,21,Female,Northeast,376,1084.7,Gold
C04303,26,Female,West,401,194.88,Bronze
C04304,46,Male,West,838,27.18,Bronze
C04305,22,Female,Midwest,878,727.1,Silver
C04306,18,Female,Midwest,152,185.72,Bronze
C04307,30,Male,Southwest,1110,46.32,Bronze
C04308,46,Female,Southeast,189,184.01,Bronze
C04309,35,Male,Southeast,1180,391.08,Silver
C04310,32,Male,Southwest,766,352.0,Silver
C04311,38,Female,West,1660,1234.69,Gold
C04312,18,Female,West,1364,113.58,Bronze
C04313,43,Other,Northeast,547,255.2,Bronze
C04314,42,Female,Northeast,964,130.37,Bronze
C04315,33,Female,Northeast,1318,61.07,Bronze
C04316,50,Female,Southeast,775,542.93,Silver
C04317,24,Female,West,317,371.27,Silver
C04318,51,Female,Southeast,449,315.86,Silver
C04319,39,Male,West,1581,359.28,Silver
C04320,33,Female,Southeast,169,132.04,Bronze
C04321,37,Male,Southeast,736,98.98,Bronze
C04322,36,Female,Southwest,727,253.12,Bronze
C04323,52,Male,Southeast,1016,695.82,Silver
C04324,25,Female,Southeast,504,1040.31,Gold
C04325,28,Male,Southeast,1690,500.64,Silver
C04326,50,Male,Northeast,1582,251.2,Bronze
C04327,30,Female,Midwest,418,311.94,Silver
C04328,48,Male,Southeast,540,247.26,Bronze
C04329,58,Female,West,567,97.19,Bronze
C04330,33,Male,West,242,250.18,Bronze
C04331,46,Male,Midwest,926,73.6,Bronze
C04332,24,Male,Northeast,1566,218.84,Bronze
C04333,47,Female,West,1318,1066.88,Gold
C04334,40,Male,Northeast,1396,513.15,Silver
C04335,43,Female,West,1091,106.61,Bronze
C04336,30,Male,West,262,229.25,Bronze
C04337,18,Male,Northeast,289,115.48,Bronze
C04338,44,Male,West,337,231.31,Bronze
C04339,18,Male,Southwest,432,624.53,Silver
C04340,34,Female,West,1026,440.41,Silver
C04341,49,Female,Southeast,1314,2288.68,Gold
C04342,40,Female,Midwest,1529,715.68,Silver
C04343,61,Male,Southwest,779,294.01,Bronze
C04344,50,Male,Southeast,1159,450.08,Silver
C04345,30,Male,West,1300,203.93,Bronze
