order_id,customer_id,order_date,category,num_items,order_value,shipping_cost,days_to_deliver
O010794,C03221,2024-10-30,Electronics,5,118.65,0.0,5
O010795,C00169,2024-08-17,Clothing,6,125.59,0.0,3
O010796,C00985,2024-08-24,Beauty,3,79.95,0.0,5
O010797,C01108,2024-08-17,Electronics,4,114.81,0.0,4
O010798,C02568,2024-01-07,Home,1,27.46,11.88,2
O010799,C00107,2024-07-13,Electronics,1,42.96,7.22,2
O010800,C04981,2024-09-12,Beauty,5,209.36,0.0,5
O010801,C02706,2024-06-19,Home,2,40.63,8.46,2
O010802,C02079,2024-02-09,Beauty,3,36.44,5.68,4
O010803,C03619,2024-10-14,Electronics,4,149.76,0.0,4
O010804,C04343,2024-08-15,Electronics,4,113.84,0.0,4
O010805,C02974,2024-08-21,Sports,1,38.22,10.65,4
O010806,C01554,2024-12-26,Sports,3,149.11,0.0,4
O010807,C02003,2024-07-01,Home,1,35.63,5.54,6
O010808,C00498,2024-07-29,Sports,3,93.01,0.0,6
O010809,C04950,2024-12-15,Electronics,4,209.61,0.0,3
O010810,C04400,2024-08-16,Sports,5,204.59,0.0,3
O010811,C01422,2024-12-10,Sports,1,20.19,7.72,4
O010812,C03475,2024-09-11,Beauty,3,119.59,0.0,3
O010813,C04412,2024-03-17,Sports,2,92.07,0.0,3
O010814,C04374,2024-09-21,Home,3,153.45,0.0,3
O010815,C00542,2024-08-19,Clothing,5,53.85,4.99,6
O010816,C00789,2024-05-16,Clothing,3,100.84,0.0,4
O010817,C00356,2024-03-04,Clothing,2,42.13,8.61,5
O010818,C03975,2024-09-01,Beauty,3,151.08,0.0,5
O010819,C01227,2024-03-31,Home,1,48.47,11.42,3
O010820,C00250,2024-08-20,Electronics,3,165.35,0.0,3
O010821,C04199,2024-12-16,Clothing,4,85.66,0.0,5
O010822,C03396,2024-12-14,Beauty,1,20.12,7.71,7
O010823,C03970,2024-04-03,Electronics,3,30.56,12.27,5
O010824,C00532,2024-07-21,Home,2,48.35,12.81,3
O010825,C00559,2024-06-22,Home,3,106.27,0.0,5
O010826,C01620,2024-05-03,Electronics,1,59.12,6.66,4
O010827,C01292,2024-03-10,Clothing,2,46.04,6.17,5
O010828,C03125,2024-04-12,Clothing,1,55.03,12.19,4
O010829,C04881,2024-08-20,Clothing,3,46.47,8.56,6
O010830,C04114,2024-03-04,Electronics,2,7.38,6.79,3
O010831,C01128,2024-04-04,Beauty,2,62.35,7.44,5
O010832,C04248,2024-06-11,Electronics,4,198.89,0.0,5
O010833,C03912,2024-09-24,Sports,1,5.0,12.83,4
O010834,C04969,2024-10-30,Clothing,4,136.22,0.0,5
O010835,C01108,2024-11-14,Sports,4,68.69,8.93,5
O010836,C04645,2024-06-21,Sports,1,15.53,11.91,3
O010837,C01688,2024-01-06,Electronics,1,33.14,6.9,3
O010838,C04472,2024-10-27,Clothing,1,34.16,9.21,2
O010839,C04304,2024-12-11,Clothing,6,139.99,0.0,4
O010840,C04556,2024-04-10,Beauty,3,127.26,0.0,1
O010841,C03476,2024-12-25,Electronics,3,124.17,0.0,6
O010842,C02578,2024-05-10,Clothing,3,92.0,0.0,4
O010843,C02533,2024-01-20,Electronics,1,46.56,11.2,3
O010844,C04218,2024-07-29,Clothing,2,47.16,11.87,6
O010845,C02030,2024-10-21,Clothing,3,166.69,0.0,5
O010846,C01144,2024-10-18,Clothing,1,53.33,11.39,4
O010847,C04347,2024-12-13,Home,3,66.95,10.17,5
O010848,C04992,2024-09-21,Home,2,35.78,12.98,5
O010849,C03744,2024-09-09,Clothing,3,118.32,0.0,6
O010850,C03591,2024-02-13,Electronics,5,223.16,0.0,3
O010851,C03799,2024-03-15,Clothing,4,182.52,0.0,5
O010852,C01748,2024-02-22,Electronics,3,147.21,0.0,6
O010853,C04820,2024-10-12,Home,4,143.98,0.0,7
O010854,C00218,2024-03-06,Clothing,1,17.01,6.5,5
O010855,C02811,2024-02-07,Home,6,234.4,0.0,4
O010856,C03416,2024-09-10,Clothing,5,258.57,0.0,3
O010857,C01717,2024-10-20,Clothing,1,19.02,6.08,3
O010858,C04700,2024-07-17,Beauty,2,98.55,0.0,3
O010859,C00290,2024-08-23,Home,3,71.5,9.58,4
O010860,C04698,2024-02-24,Beauty,4,182.66,0.0,3
O010861,C03269,2024-11-27,Home,2,83.44,0.0,4
O010862,C02744,2024-04-25,Electronics,2,50.64,5.93,5
O010863,C00610,2024-03-25,Electronics,1,33.61,12.68,5
O010864,C02354,2024-10-05,Clothing,2,59.43,11.19,4
O010865,C00536,2024-05-21,Sports,2,65.88,8.33,5
O010866,C03292,2024-04-05,Electronics,2,77.97,0.0,4
O010867,C03758,2024-02-18,Electronics,3,92.04,0.0,3
O010868,C00757,2024-10-27,Home,2,99.94,0.0,4
O010869,C03850,2024-07-23,Sports,5,217.24,0.0,3
O010870,C00354,2024-12-17,Clothing,4,152.26,0.0,4
O010871,C04831,2024-07-13,Beauty,3,83.88,0.0,3
O010872,C03892,2024-10-31,Clothing,3,127.91,0.0,5
O010873,C04331,2024-09-06,Clothing,3,103.43,0.0,5
O010874,C00306,2024-09-14,Clothing,5,206.6,0.0,4
O010875,C02996,2024-12-24,Home,3,5.0,7.06,4
O010876,C03709,2024-02-28,Sports,3,94.26,0.0,1
O010877,C02215,2024-08-08,Clothing,1,33.2,10.9,7
O010878,C04149,2024-02-29,Home,2,30.68,7.8,5
O010879,C01210,2024-01-22,Sports,2,52.28,7.68,7
O010880,C00276,2024-12-10,Clothing,4,96.82,0.0,6
O010881,C00147,2024-12-27,Clothing,4,118.07,0.0,6
O010882,C03549,2024-02-22,Clothing,1,19.54,12.36,2
O010883,C04726,2024-10-01,Clothing,3,102.41,0.0,5
O010884,C01954,2024-02-18,Clothing,2,137.0,0.0,5
O010885,C00852,2024-01-17,Home,1,45.98,5.23,5
O010886,C04524,2024-05-06,Sports,3,141.63,0.0,5
O010887,C00488,2024-06-03,Clothing,3,103.23,0.0,4
O010888,C01554,2024-10-01,Beauty,6,111.64,0.0,5
O010889,C01762,2024-08-22,Sports,2,53.9,7.61,5
O010890,C03184,2024-10-12,Sports,6,76.37,0.0,4
O010891,C00584,2024-03-18,Clothing,2,75.28,0.0,6
O010892,C04712,2024-06-22,Home,1,42.32,12.1,6
O010893,C04311,2024-04-15,Electronics,2,91.67,0.0,3
O010894,C04606,2024-11-15,Home,2,86.98,0.0,3
O010895,C00511,2024-02-01,Electronics,3,108.06,0.0,3
O010896,C04122,2024-10-18,Home,4,105.99,0.0,1
O010897,C03814,2024-01-10,Clothing,5,210.74,0.0,6
O010898,C02241,2024-11-10,Home,8,5.0,7.53,9
O010899,C02151,2024-04-11,Electronics,3,93.42,0.0,5
O010900,C03203,2024-04-27,Clothing,3,103.93,0.0,4
O010901,C00343,2024-06-05,Home,5,156.2,0.0,3
O010902,C01424,2024-09-23,Electronics,4,131.91,0.0,2
O010903,C03868,2024-09-01,Clothing,2,98.22,0.0,6
O010904,C04396,2024-03-19,Electronics,3,134.49,0.0,2
O010905,C00146,2024-06-08,Electronics,2,86.23,0.0,5
O010906,C02818,2024-03-31,Clothing,1,38.18,11.14,4
O010907,C04558,2024-12-23,Sports,4,125.5,0.0,5
O010908,C00916,2024-05-08,Sports,3,146.47,0.0,5
O010909,C04920,2024-01-14,Clothing,3,131.12,0.0,4
O010910,C01912,2024-10-12,Beauty,3,71.79,11.73,2
O010911,C03702,2024-06-07,Beauty,1,59.54,5.55,6
O010912,C01340,2024-05-08,Home,3,41.95,8.99,6
O010913,C02247,2024-06-22,Home,1,29.55,5.87,3
O010914,C03918,2024-06-22,Clothing,6,248.98,0.0,4
O010915,C02952,2024-12-26,Electronics,2,38.98,6.41,4
O010916,C00498,2024-02-12,Electronics,2,90.34,0.0,6
O010917,C02949,2024-10-20,Clothing,4,88.71,0.0,7
O010918,C00791,2024-12-10,Clothing,5,150.46,0.0,3
O010919,C04201,2024-10-26,Beauty,1,67.07,6.75,1
O010920,C00010,2024-04-18,Home,6,296.27,0.0,4
O010921,C03099,2024-08-29,Beauty,3,81.52,0.0,4
O010922,C02817,2024-02-24,Clothing,2,84.52,0.0,7
O010923,C00327,2024-02-24,Electronics,5,122.66,0.0,5
O010924,C03567,2024-11-29,Beauty,4,223.94,0.0,3
O010925,C00883,2024-08-03,Home,4,120.24,0.0,6
O010926,C01672,2024-04-16,Home,3,99.05,0.0,3
O010927,C00738,2024-11-08,Clothing,2,28.85,7.87,4
O010928,C02175,2024-07-02,Home,4,115.59,0.0,5
O010929,C00924,2024-05-09,Sports,4,215.06,0.0,4
O010930,C04267,2024-05-03,Clothing,2,92.9,0.0,6
O010931,C04483,2024-02-18,Home,7,263.51,0.0,4
O010932,C02825,2024-11-15,Electronics,1,36.78,6.88,5
O010933,C01154,2024-09-09,Clothing,1,32.16,7.05,1
O010934,C02071,2024-12-08,Sports,1,32.04,7.86,3
O010935,C04601,2024-03-09,Clothing,1,60.28,10.17,3
O010936,C00921,2024-11-13,Beauty,7,307.74,0.0,2
O010937,C03483,2024-02-21,Sports,1,36.89,5.99,3
O010938,C01444,2024-02-02,Sports,3,92.59,0.0,4
O010939,C04508,2024-01-20,Clothing,5,188.12,0.0,1
O010940,C02802,2024-08-16,Clothing,4,111.42,0.0,3
O010941,C01776,2024-07-05,Home,2,65.64,12.17,4
O010942,C00029,2024-07-06,Home,2,91.78,0.0,5
O010943,C02293,2024-07-09,Beauty,3,104.7,0.0,6
O010944,C03704,2024-04-21,Electronics,4,134.54,0.0,6
O010945,C00826,2024-07-02,Clothing,1,28.18,6.36,2
O010946,C03742,2024-10-19,Sports,2,37.46,11.91,5
O010947,C00139,2024-12-27,Sports,1,59.4,6.49,3
O010948,C04453,2024-12-26,Home,5,181.43,0.0,7
O010949,C02260,2024-11-02,Home,2,80.57,0.0,3
O010950,C01163,2024-10-11,Electronics,1,54.27,12.55,7
O010951,C03440,2024-08-14,Sports,1,66.02,12.35,3
O010952,C02534,2024-05-16,Electronics,3,77.82,0.0,6
O010953,C01360,2024-03-26,Electronics,1,19.95,11.91,3
O010954,C02226,2024-10-22,Home,2,64.34,6.8,5
O010955,C02561,2024-06-19,Home,3,127.9,0.0,4
O010956,C03673,2024-12-21,Home,3,125.06,0.0,6
O010957,C02161,2024-10-05,Beauty,4,194.73,0.0,2
O010958,C00283,2024-12-24,Beauty,5,37.42,10.11,1
O010959,C01140,2024-09-08,Clothing,4,139.12,0.0,2
O010960,C01798,2024-01-08,Sports,4,96.07,0.0,5
O010961,C04137,2024-03-14,Clothing,4,138.81,0.0,5
O010962,C02980,2024-11-15,Clothing,2,5.0,5.42,7
O010963,C01191,2024-05-30,Home,3,124.43,0.0,5
O010964,C01245,2024-04-02,Clothing,2,57.14,6.6,2
O010965,C04409,2024-12-30,Clothing,4,94.35,0.0,5
O010966,C01931,2024-04-05,Home,3,91.45,0.0,3
O010967,C02519,2024-05-21,Sports,2,123.06,0.0,4
O010968,C00048,2024-03-20,Clothing,2,79.86,0.0,4
O010969,C00134,2024-12-24,Home,1,31.75,11.59,8
O010970,C03047,2024-08-27,Home,1,65.46,8.15,4
O010971,C02365,2024-09-29,Electronics,3,104.63,0.0,3
O010972,C03510,2024-01-20,Electronics,3,126.13,0.0,4
O010973,C03507,2024-01-12,Sports,3,161.73,0.0,3
O010974,C02134,2024-05-03,Beauty,4,149.63,0.0,7
O010975,C04095,2024-05-01,Electronics,2,91.48,0.0,5
O010976,C02538,2024-11-23,Clothing,1,26.4,10.62,4
O010977,C02472,2024-08-16,Home,4,65.03,11.08,7
O010978,C02435,2024-03-25,Beauty,3,89.61,0.0,5
O010979,C04336,2024-09-30,Electronics,8,177.81,0.0,3
O010980,C03523,2024-01-29,Electronics,8,195.71,0.0,5
O010981,C02306,2024-05-14,Home,3,159.14,0.0,5
O010982,C04140,2024-02-09,Home,4,163.73,0.0,4
O010983,C01811,2024-04-10,Beauty,2,82.14,0.0,3
O010984,C00664,2024-05-13,Electronics,4,114.11,0.0,7
O010985,C03055,2024-11-06,Clothing,3,121.3,0.0,3
O010986,C04850,2024-11-24,Beauty,4,169.43,0.0,3
O010987,C04201,2024-06-29,Sports,3,106.45,0.0,4
O010988,C03493,2024-07-18,Home,1,9.17,8.83,4
O010989,C00954,2024-07-27,Beauty,2,103.56,0.0,3
O010990,C01674,2024-03-28,Electronics,3,92.9,0.0,3
O010991,C01343,2024-05-04,Electronics,3,134.55,0.0,7
O010992,C03492,2024-01-22,Home,3,128.36,0.0,4
O010993,C02743,2024-02-19,Clothing,4,129.29,0.0,2
O010994,C02105,2024-08-26,Electronics,1,45.03,12.77,2
O010995,C00240,2024-08-01,Clothing,3,84.91,0.0,4
O010996,C02625,2024-10-09,Home,1,24.66,10.96,2
O010997,C03050,2024-02-17,Sports,2,49.02,8.43,3
O010998,C02110,2024-03-06,Electronics,2,87.35,0.0,4
O010999,C04248,2024-05-09,Sports,5,158.18,0.0,7
O011000,C04226,2024-10-28,Electronics,2,70.5,7.31,3
O011001,C01464,2024-11-22,Clothing,2,18.51,5.33,7
O011002,C00400,2024-09-23,Home,5,200.15,0.0,4
O011003,C02722,2024-08-26,Electronics,2,111.62,0.0,1
O011004,C01938,2024-01-26,Beauty,3,68.87,7.04,7
O011005,C04637,2024-07-09,Sports,3,37.94,7.76,3
O011006,C00182,2024-02-18,Electronics,4,115.53,0.0,2
O011007,C01075,2024-11-14,Electronics,3,53.72,5.83,2
O011008,C02574,2024-01-21,Sports,4,109.22,0.0,4
O011009,C02398,2024-03-19,Clothing,3,75.21,0.0,4
O011010,C01082,2024-03-20,Electronics,3,113.34,0.0,4
O011011,C00419,2024-01-09,Clothing,1,31.56,5.17,4
O011012,C01161,2024-05-28,Beauty,3,102.28,0.0,2
O011013,C00640,2024-02-24,Electronics,3,162.59,0.0,5
O011014,C02085,2024-10-23,Electronics,3,82.6,0.0,2
O011015,C04590,2024-01-06,Beauty,6,200.39,0.0,5
O011016,C00359,2024-09-13,Home,1,36.07,8.09,3
O011017,C01804,2024-12-16,Home,6,193.66,0.0,5
O011018,C00539,2024-07-10,Clothing,3,62.37,11.19,5
O011019,C04440,2024-08-16,Electronics,1,41.77,8.3,6
O011020,C02219,2024-09-03,Electronics,5,226.13,0.0,5
O011021,C01714,2024-10-08,Electronics,7,316.34,0.0,2
O011022,C00866,2024-09-13,Beauty,2,89.03,0.0,5
O011023,C02068,2024-09-13,Electronics,5,191.37,0.0,4
O011024,C02351,2024-04-02,Clothing,9,350.94,0.0,4
O011025,C00776,2024-08-01,Clothing,2,111.6,0.0,4
O011026,C03269,2024-10-20,Home,2,95.4,0.0,3
O011027,C04672,2024-02-10,Electronics,3,121.91,0.0,6
O011028,C03628,2024-06-04,Electronics,3,85.55,0.0,5
O011029,C01036,2024-05-12,Clothing,6,201.14,0.0,4
O011030,C00361,2024-11-14,Sports,3,126.17,0.0,5
O011031,C02820,2024-03-26,Home,5,148.41,0.0,5
O011032,C00296,2024-03-24,Clothing,4,105.47,0.0,3
O011033,C01427,2024-12-30,Sports,1,46.42,11.04,3
O011034,C03510,2024-09-04,Clothing,6,211.61,0.0,6
O011035,C02817,2024-12-25,Home,2,84.99,0.0,7
O011036,C02866,2024-02-04,Home,2,82.22,0.0,6
O011037,C00693,2024-09-05,Home,3,72.06,5.62,4
O011038,C04596,2024-11-26,Home,1,61.47,11.81,2
O011039,C01068,2024-05-04,Clothing,3,63.17,11.58,4
O011040,C01133,2024-02-21,Clothing,7,135.68,0.0,3
O011041,C01122,2024-10-15,Clothing,4,143.19,0.0,5
O011042,C01242,2024-09-26,Home,1,72.17,6.49,4
O011043,C00947,2024-08-08,Home,4,107.73,0.0,3
O011044,C03148,2024-11-04,Home,3,124.2,0.0,6
O011045,C01616,2024-03-01,Electronics,1,35.57,12.15,5
O011046,C04660,2024-09-25,Clothing,2,57.77,5.18,4
O011047,C00063,2024-01-15,Home,2,78.19,0.0,4
O011048,C00394,2024-11-06,Beauty,4,80.07,0.0,5
O011049,C01527,2024-06-29,Clothing,3,129.53,0.0,6
O011050,C01502,2024-07-18,Beauty,2,46.84,5.36,2
O011051,C00520,2024-10-29,Home,1,28.02,6.07,2
O011052,C00389,2024-12-18,Home,5,180.4,0.0,2
O011053,C00588,2024-03-15,Sports,3,56.61,6.33,3
O011054,C03498,2024-08-31,Sports,3,73.26,11.59,4
O011055,C03062,2024-09-27,Home,2,41.51,7.55,7
O011056,C04732,2024-01-21,Clothing,6,211.5,0.0,2
O011057,C02572,2024-02-05,Clothing,2,74.64,11.84,4
O011058,C00280,2024-07-16,Clothing,3,101.71,0.0,4
O011059,C03117,2024-06-01,Clothing,4,139.87,0.0,4
O011060,C03473,2024-02-13,Sports,2,90.44,0.0,4
O011061,C01985,2024-05-08,Clothing,3,67.63,7.91,4
O011062,C02282,2024-02-11,Sports,5,87.0,0.0,7
O011063,C04282,2024-02-02,Sports,8,380.08,0.0,3
O011064,C00805,2024-12-24,Home,3,77.75,0.0,2
O011065,C00075,2024-10-22,Clothing,4,49.66,5.96,3
O011066,C02986,2024-12-18,Clothing,4,169.81,0.0,5
O011067,C00710,2024-04-24,Sports,3,80.53,0.0,6
O011068,C03663,2024-12-23,Clothing,5,166.98,0.0,6
O011069,C04631,2024-07-21,Home,3,122.81,0.0,4
O011070,C01431,2024-03-04,Electronics,1,62.39,9.66,3
O011071,C04992,2024-10-10,Clothing,2,32.83,10.62,5
O011072,C00647,2024-08-10,Sports,2,88.22,0.0,2
O011073,C02039,2024-12-01,Beauty,2,73.57,8.78,2
O011074,C04134,2024-07-28,Sports,4,222.12,0.0,5
O011075,C03939,2024-03-26,Clothing,3,110.67,0.0,3
O011076,C02216,2024-08-14,Sports,2,71.24,9.13,3
O011077,C03357,2024-12-27,Home,6,223.98,0.0,7
O011078,C00103,2024-10-30,Sports,5,272.49,0.0,7
O011079,C00145,2024-07-03,Sports,1,28.85,11.36,4
O011080,C00755,2024-09-21,Beauty,3,106.27,0.0,3
O011081,C04058,2024-06-21,Sports,4,198.57,0.0,7
O011082,C04462,2024-08-03,Home,1,45.24,5.29,4
O011083,C01831,2024-03-23,Clothing,5,134.89,0.0,6
O011084,C03710,2024-03-18,Electronics,3,67.64,5.02,4
O011085,C00083,2024-11-17,Electronics,4,155.84,0.0,6
O011086,C01312,2024-12-11,Clothing,4,110.7,0.0,3
O011087,C03340,2024-03-12,Clothing,1,35.31,12.8,4
O011088,C03695,2024-09-27,Clothing,1,30.93,8.83,4
O011089,C03932,2024-12-30,Sports,2,38.66,12.25,4
O011090,C03448,2024-10-22,Clothing,4,107.88,0.0,1
O011091,C03669,2024-05-20,Beauty,3,29.91,5.36,4
O011092,C01616,2024-07-26,Electronics,3,102.16,0.0,4
O011093,C04247,2024-12-07,Sports,1,49.44,9.83,3
O011094,C02804,2024-02-02,Electronics,1,47.8,12.71,2
O011095,C04826,2024-04-18,Sports,5,177.19,0.0,5
O011096,C02063,2024-06-10,Clothing,5,167.47,0.0,2
O011097,C04197,2024-01-16,Beauty,2,53.77,5.82,6
O011098,C00780,2024-01-14,Clothing,5,186.81,0.0,2
O011099,C01059,2024-08-18,Home,1,51.99,10.19,2
O011100,C02399,2024-09-02,Home,4,78.24,0.0,6
O011101,C03005,2024-02-15,Home,2,62.61,9.36,4
O011102,C02331,2024-11-01,Clothing,4,90.14,0.0,4
O011103,C04733,2024-04-22,Sports,7,284.75,0.0,3
O011104,C01760,2024-02-12,Clothing,5,158.97,0.0,6
O011105,C04621,2024-02-17,Home,3,93.71,0.0,6
O011106,C04261,2024-07-10,Home,5,212.25,0.0,6
O011107,C00428,2024-07-20,Home,3,165.3,0.0,4
O011108,C03877,2024-05-21,Home,4,122.84,0.0,6
O011109,C02491,2024-07-07,Clothing,6,295.68,0.0,3
O011110,C02117,2024-08-06,Electronics,2,91.53,0.0,5
O011111,C02322,2024-09-08,Sports,3,90.15,0.0,4
O011112,C00560,2024-10-03,Clothing,8,187.87,0.0,4
O011113,C04945,2024-11-06,Home,3,104.61,0.0,5
O011114,C01386,2024-04-25,Clothing,6,314.55,0.0,5
O011115,C02618,2024-12-29,Clothing,6,147.17,0.0,5
O011116,C01955,2024-01-02,Sports,4,159.13,0.0,2
O011117,C00590,2024-01-13,Clothing,5,110.33,0.0,3
O011118,C00499,2024-10-03,Electronics,1,27.52,12.71,4
O011119,C02823,2024-09-08,Electronics,2,68.48,12.48,3
O011120,C01530,2024-08-15,Sports,5,254.55,0.0,3
O011121,C01639,2024-05-25,Home,2,41.17,11.92,2
O011122,C01133,2024-08-04,Electronics,4,123.59,0.0,3
O011123,C04484,2024-08-24,Home,5,114.62,0.0,2
O011124,C00416,2024-10-20,Clothing,4,160.74,0.0,7
O011125,C04997,2024-09-12,Sports,3,107.31,0.0,4
O011126,C01592,2024-10-07,Home,3,67.97,10.75,5
O011127,C04408,2024-06-14,Sports,1,12.61,12.7,5
O011128,C03884,2024-05-22,Beauty,3,62.11,8.02,3
O011129,C01608,2024-08-25,Beauty,3,33.64,10.97,2
O011130,C03725,2024-04-06,Clothing,1,27.03,10.84,3
O011131,C01716,2024-07-10,Electronics,4,92.84,0.0,3
O011132,C00203,2024-10-14,Home,1,31.9,9.08,5
O011133,C03855,2024-02-12,Clothing,2,51.41,9.2,4
O011134,C03960,2024-09-25,Sports,6,204.88,0.0,4
O011135,C00110,2024-07-27,Electronics,2,35.75,6.73,3
O011136,C04178,2024-11-29,Electronics,4,132.73,0.0,5
O011137,C00769,2024-01-25,Electronics,4,144.86,0.0,5
O011138,C00139,2024-10-31,Electronics,3,86.46,0.0,2
O011139,C00221,2024-03-28,Clothing,4,119.16,0.0,6
O011140,C00861,2024-04-29,Home,3,133.79,0.0,5
O011141,C03928,2024-08-12,Sports,2,49.76,7.85,3
O011142,C02388,2024-05-15,Sports,4,72.29,10.82,4
O011143,C02526,2024-09-07,Beauty,2,77.35,0.0,1
O011144,C01446,2024-07-29,Clothing,4,134.21,0.0,4
O011145,C01610,2024-01-11,Clothing,4,184.57,0.0,3
O011146,C00199,2024-01-10,Electronics,1,52.38,6.18,5
O011147,C02864,2024-11-10,Home,1,52.44,10.09,2
O011148,C01161,2024-03-05,Electronics,4,141.38,0.0,3
O011149,C01370,2024-03-20,Clothing,3,126.58,0.0,3
O011150,C03572,2024-04-01,Home,7,233.92,0.0,1
O011151,C02223,2024-05-12,Beauty,4,152.13,0.0,6
O011152,C00489,2024-04-21,Sports,2,42.68,8.47,4
O011153,C03541,2024-07-13,Beauty,1,27.98,7.4,4
O011154,C02868,2024-03-27,Clothing,3,163.45,0.0,1
O011155,C02428,2024-06-10,Home,2,50.19,10.51,3
O011156,C01878,2024-12-13,Beauty,2,75.95,0.0,4
O011157,C04538,2024-01-01,Beauty,4,149.23,0.0,5
O011158,C00865,2024-04-28,Electronics,2,58.42,6.12,5
O011159,C02181,2024-09-10,Beauty,3,96.02,0.0,4
O011160,C03029,2024-07-09,Electronics,2,81.87,0.0,2
O011161,C03099,2024-10-16,Home,4,225.87,0.0,6
O011162,C03329,2024-12-16,Beauty,2,94.35,0.0,5
O011163,C03635,2024-10-14,Sports,4,108.68,0.0,3
O011164,C00656,2024-04-25,Electronics,2,89.9,0.0,3
O011165,C01380,2024-07-17,Sports,7,284.96,0.0,2
O011166,C00236,2024-08-22,Clothing,1,51.99,9.47,3
O011167,C00989,2024-08-17,Sports,2,69.23,12.12,5
O011168,C01383,2024-08-13,Clothing,3,64.03,9.73,6
O011169,C00815,2024-07-14,Clothing,1,5.0,5.67,4
O011170,C02967,2024-10-04,Clothing,2,74.7,11.19,6
O011171,C01690,2024-06-05,Home,2,75.73,0.0,6
O011172,C03801,2024-12-19,Sports,1,24.38,7.18,3
O011173,C02487,2024-10-27,Home,1,25.59,6.61,4
O011174,C01666,2024-06-21,Home,2,22.56,12.55,4
O011175,C02636,2024-11-18,Clothing,2,108.08,0.0,5
O011176,C03987,2024-01-21,Beauty,2,126.68,0.0,3
O011177,C01824,2024-07-06,Clothing,3,80.55,0.0,5
O011178,C04089,2024-10-11,Home,2,70.79,9.19,3
O011179,C00611,2024-10-15,Electronics,7,208.49,0.0,3
O011180,C01336,2024-06-15,Home,4,134.56,0.0,4
O011181,C03869,2024-07-08,Home,3,99.96,0.0,1
O011182,C04326,2024-03-30,Beauty,1,49.41,6.31,4
O011183,C03693,2024-10-27,Beauty,5,239.57,0.0,4
O011184,C04436,2024-03-13,Home,3,137.61,0.0,4
O011185,C03567,2024-03-22,Home,6,308.56,0.0,5
O011186,C02212,2024-01-11,Sports,3,119.69,0.0,3
O011187,C02164,2024-09-05,Home,1,29.23,5.55,4
O011188,C00071,2024-06-08,Clothing,4,90.21,0.0,2
O011189,C01750,2024-04-16,Sports,4,123.26,0.0,3
O011190,C04946,2024-03-31,Home,4,98.62,0.0,4
O011191,C00342,2024-08-28,Electronics,1,13.84,8.8,5
O011192,C04684,2024-07-22,Sports,7,188.85,0.0,8
O011193,C02827,2024-11-11,Electronics,2,106.92,0.0,5
O011194,C03832,2024-12-23,Clothing,3,89.81,0.0,5
O011195,C02380,2024-05-28,Beauty,3,148.76,0.0,4
O011196,C03870,2024-09-18,Beauty,1,31.29,6.06,6
O011197,C04203,2024-06-14,Clothing,2,91.36,0.0,7
O011198,C03274,2024-04-25,Beauty,1,21.46,11.19,5
O011199,C02440,2024-01-08,Beauty,4,130.16,0.0,3
O011200,C04326,2024-08-16,Sports,4,163.0,0.0,4
O011201,C02068,2024-03-10,Sports,2,66.92,11.76,5
O011202,C03540,2024-07-09,Electronics,4,139.46,0.0,5
O011203,C04748,2024-06-10,Clothing,1,76.84,0.0,2
O011204,C00472,2024-06-25,Clothing,1,5.0,8.33,3
O011205,C03766,2024-02-09,Beauty,5,239.21,0.0,2
O011206,C04170,2024-12-07,Beauty,3,123.19,0.0,2
O011207,C00654,2024-01-29,Electronics,5,126.48,0.0,4
O011208,C00462,2024-01-09,Clothing,2,83.44,0.0,5
O011209,C01174,2024-10-03,Home,3,71.17,5.87,4
O011210,C01668,2024-10-14,Clothing,4,157.88,0.0,4
O011211,C03746,2024-03-12,Sports,3,91.78,0.0,1
O011212,C03322,2024-07-01,Home,3,123.4,0.0,2
O011213,C00640,2024-01-10,Electronics,3,65.51,8.61,3
O011214,C04370,2024-06-25,Sports,2,73.4,8.26,4
O011215,C00482,2024-03-27,Electronics,3,103.04,0.0,6
O011216,C00082,2024-03-24,Clothing,2,31.75,12.59,3
O011217,C03304,2024-03-26,Clothing,4,152.09,0.0,5
O011218,C04127,2024-10-23,Sports,2,94.06,0.0,5
O011219,C02794,2024-07-25,Electronics,6,147.35,0.0,5
O011220,C01108,2024-10-13,Clothing,2,98.86,0.0,1
O011221,C03786,2024-04-18,Electronics,4,120.87,0.0,4
O011222,C00251,2024-02-01,Home,1,42.05,5.38,5
O011223,C02435,2024-01-13,Clothing,5,160.21,0.0,1
O011224,C01621,2024-07-31,Electronics,2,36.5,11.21,6
O011225,C01719,2024-04-27,Sports,1,29.67,7.63,8
O011226,C00266,2024-04-15,Clothing,2,40.29,10.47,2
O011227,C00022,2024-01-15,Beauty,3,112.2,0.0,2
O011228,C02124,2024-11-15,Electronics,1,35.96,7.75,5
O011229,C01511,2024-07-31,Home,1,42.89,8.54,4
O011230,C03853,2024-07-06,Clothing,1,29.84,11.74,2
O011231,C04776,2024-08-21,Beauty,4,134.18,0.0,6
O011232,C02939,2024-09-20,Home,4,130.7,0.0,3
O011233,C03423,2024-08-10,Sports,5,147.43,0.0,2
O011234,C00240,2024-07-31,Clothing,5,215.14,0.0,3
O011235,C00051,2024-05-24,Clothing,2,32.78,12.53,6
O011236,C03008,2024-01-05,Clothing,4,201.17,0.0,3
O011237,C00476,2024-05-20,Electronics,7,316.01,0.0,5
